Variable 03,Variable 04,Variable 05,Variable 06,Variable 07,Variable 08,Variable 09,Variable 10,Variable 11,Variable 12,Variable 13,Variable 14,Variable 15,Variable 16,Variable 17,Variable 18,Variable 19,Variable 20,Variable 21,Variable 22,Variable 23,Variable 24,Variable 25,Variable 26,Variable 27,Variable 28,Variable 29,Variable 30,Variable 31,Variable 32,Variable 33,Variable 34,Variable 35,Variable 36,Variable 37,Variable 38,Variable 39,Variable 40,Variable 41,Variable 42,Variable 43,Variable 44,Variable 45,Variable 46,Variable 47,Variable 48,Variable 49,Variable 50,Variable 51,Variable 52,Variable 53,Variable 54,Variable 55,Variable 56,Variable 57,Variable 58,Variable 59,Variable 60,Variable 61,Variable 62,Variable 63,Variable 64,Variable 65,Variable 66,Variable 67,Variable 68,Variable 69,Variable 70,Variable 71,Variable 72,Variable 73,Variable 74,Variable 75,Variable 76,Variable 77,Variable 78,Variable 79,Variable 80,Variable 81,Variable 82,Variable 83,Variable 84,Variable 85,Variable 86,Variable 87,Variable 88,Variable 89,Variable 90,Variable 93,Variable 94,Variable 95,Variable 97,Variable 98,Variable 99,Variable 100,Variable 01_DERECHA,Variable 01_IZQUIERDA,Variable 91_A,Variable 91_B,Variable 91_FDS,Variable 91_N,Variable 92_A,Variable 92_B,Variable 92_FDS,Variable 92_N,Variable 96_AM,Variable 96_AO,Variable 96_AR,Variable 96_AZ,Variable 96_BO,Variable 96_BR,Variable 96_CA,Variable 96_CI,Variable 96_GB,Variable 96_HU,Variable 96_PR,Variable 96_RE,Variable 96_VD,Variable 96_VE,Variable 96_VR,Variable 101_AM,Variable 101_AR,Variable 101_AZ,Variable 101_BR,Variable 101_CA,Variable 101_GB,Variable 101_PR,Variable 101_VB,Variable 101_VD,Variable 101_VE,Variable 101_VR,Variable de Salida
1.0,0.0,1.0066666666666666,0.5,0.2920441066952997,0.9999993750003899,-1.5000250004166578,-1.3755626133616599,-0.799980000000005,-1.375,-1.375,-1.4018369690011476,-0.9411735294117588,-0.9701471006913792,-1.0,-0.757575757575755,-0.7798161406165588,-0.7878818181818147,0.5833333333333334,0.6666666666666666,0.6633663366336628,-1.0,-1.0,-1.0,-1.740737037037039,-1.914473684210461,-2.0,-1.520833333333341,-1.782285629942866,-2.083327546312373,0.5263157894736842,0.7222222222222222,0.6476190476190473,-1.0,-1.0,-1.0,-0.3703689986333356,-0.4265736924783586,-0.48386940687288144,0.25,0.25210084269002186,0.25806774193548665,0.10256410256410256,0.0,0.05333333333333314,1.0,1.0,1.0,0.2916651909691496,0.2604166666666676,0.2,0.05263157894736842,0.05,0.07692307692307693,-0.008333333333336412,-0.5110939724727132,0.5,0.31616793685176975,-0.5454545454545461,-0.5939394074380144,-0.5454559504145041,-0.10826564801646703,0.41860465116279116,0.4173980496101144,0.395348977825819,0.18350341907227394,-0.1,-0.10204081632653064,-0.1,0.6092288993643555,-0.7333326666666645,-0.6533329795556028,-0.562499374999998,-2.3044260326090077e-06,0.23809518140590918,0.2253520581233845,0.2325581395348837,0.09194383524973712,0.04166624999999871,0.05555553240741974,0.0,0.5361831581407753,0.3095237358276821,0.315727883348301,0.3255813196322508,-0.21516119294330444,-0.25,-0.3333333333333333,-0.8332003192338393,-0.22488038277511962,-0.14285714285714285,-0.5,-0.3333333333333333,1.4462232571678066,-0.4090909090909091,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.019999999999999574,0.0,0.0,-0.05541967352010752,-1.9374981640636426,1.1667027783796906,1.220012880051458,1.200019999999995,0.375,0.25,0.2904707233065437,0.7647058823529382,0.788060302962571,0.7878818181818147,0.606060606060604,0.574924334839241,0.5151484848484786,0.5833333333333334,0.6666666666666666,0.6336633663366334,0.0,0.0,0.0,0.4814851851851926,0.3618427631579111,0.2,0.43750208333333435,0.4817134644574787,0.4999958333449021,-0.21052631578947367,-0.5,-0.37142857142857144,0.0,0.0,0.0,-0.3703689986333356,-0.3146850866794748,-0.25806368366554044,-0.45000000000000284,-0.4033620765961625,-0.35483870967741493,-0.02564102564102564,0.0,-0.013333333333333523,0.0,0.0,0.0,0.16666493055193513,0.17708385416667072,0.11999999999999886,0.8947368421052632,0.85,0.8717948717948718,0.4916666666666636,0.2601645309286457,-0.5,1.0275998408684783,-0.27272727272727304,-0.1272727301652895,-0.09091008264553216,0.6183117490474049,-0.16279069767441856,-0.13887276509828944,-0.1395348512709651,0.18350341907227394,-1.3,-1.3367346938775515,-1.3,0.22742682279649085,0.3333333333333333,0.38666661511111955,0.3124999999999997,0.15979295775329128,-0.02380951814059041,0.004694765588833166,0.0,2.3345463671651263,-0.12500041666666747,0.020833532986029146,0.30769230769230915,-0.34138950760401315,-0.09523783446718168,-0.1110894025413508,-0.1395348512709651,-0.0736196190231727,-1.3333333333333333,-1.4166666666666667,1.1649579470808524,3.8851674641148324,0.42857142857142855,-0.5,-0.38095238095238093,-0.373308106534711,-0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,-0.5,0.3333333333333333,0.0,-0.539991959268147,-0.6249996093752432,-1.166686111435189,-0.8000072000287933,0.7999999999999545,0.125,0.5,0.42939150401836934,-0.14705882352941152,-0.17313456226322502,-0.21212121212121657,0.09090606060605416,0.1743135089643692,0.1818151515151482,-0.4166666666666667,0.7777777777777778,-0.029702970297029768,-1.0,-1.0,-1.0,-0.5555555555555579,-0.48684144736837903,-0.4399999999999977,-0.7916666666666718,-0.8862859883427208,-0.9444445987650065,0.5263157894736842,1.2222222222222223,0.8857142857142857,-1.0,-1.0,-1.0,-1.4074021948066795,-1.3426550528185226,-1.2580572320734467,-0.17499999999999716,-0.22689115057831208,-0.322580645161288,0.10256410256410256,0.0,0.05333333333333314,1.0,1.0,1.0,-0.7500036458409315,-0.7500000000000014,-0.7600000000000022,0.631578947368421,0.55,0.6025641025641025,-0.5083333333333364,0.20882771713336262,-0.5,-0.34618998662214495,0.18181818181818094,0.12727327561984728,0.0,-3.08016246571809e-06,-0.6511625581395353,-0.635069370944665,-0.6744184478096635,0.0,-0.3,-0.33673469387755084,-0.3,0.1395128131961218,-0.7333326666666645,-0.7133330715555917,-0.6874999999999981,-0.5457072344628954,-0.6190474716553638,-0.6267607248892524,-0.6511627906976745,1.3211689787836127,-0.8749995833333325,-0.8333324305559291,-0.6153846153846156,-0.14987329724794987,-0.6190474716553638,-0.5963749427406916,-0.6279065981612564,-0.048323441653229354,-0.08333333333333333,-0.16666666666666666,-0.643378967401314,-0.14832535885167464,-0.35714285714285715,-0.5,0.14285714285714285,0.42788531509241745,-0.045454545454545456,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.3333333333333333,0.0,0.21703687077264444,0.8750000781249518,-0.333338888981469,-0.3200052800211568,-0.20000000000004547,-0.25,-0.25,-0.2652123995407578,-0.05882058823528974,-0.053731024727232055,-0.06060606060606556,-0.454545454545453,-0.5229341048728113,-0.5757606060606067,-0.6666666666666666,-0.8888888888888888,-0.801980198019802,0.0,0.0,0.0,-0.33333333333333687,-0.5000006578947127,-0.6799999999999955,-0.10416666666666703,-0.18228586994278032,-0.277777006174983,-0.10526315789473684,-0.3888888888888889,-0.26666666666666694,0.0,0.0,0.0,-0.22221769549001175,-0.30069839906761975,-0.22580572320735018,-0.32500000000000284,-0.34173735768891483,-0.322580645161288,-0.38461538461538464,-0.4,-0.3133333333333335,0.0,0.0,0.0,0.5416657118035667,0.500000000000003,0.4,0.05263157894736842,0.0,0.038461538461538464,0.4916666666666636,0.1853345989558588,-0.25,-0.07781615954496483,0.36363636363636187,0.3454545533057835,0.2727266115696474,0.08865270474738583,0.3255813953488379,0.3198750835849496,0.30232551108708966,0.23759597246173372,-0.3,-0.3061224489795919,-0.3,0.4122869071720481,-0.5333333333333314,-0.4399998080000245,-0.43749999999999917,0.8139670429251007,0.11904759070295459,0.1549295649011436,0.1860467441860469,0.12951759770286328,0.12499958333333328,0.14583348090271617,0.076923846153848,2.1346462052302297,0.23809518140590918,0.3274215692911213,0.395348977825819,-0.0736196190231727,-0.25,-0.3333333333333333,0.6013874393762664,-0.20574162679425836,0.07142857142857142,1.0,1.9523809523809523,-0.8514044535002182,1.9090909090909092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.3676130197978058,0.3124998046876216,-1.8333638893981743,-0.6599986399945884,0.20001999999999498,0.125,0.75,0.3283582089552235,0.705882352941177,0.75522330028981,0.757575757575755,0.39393636363635615,0.4036704598380559,0.42423939393939325,-0.4166666666666667,-0.5555555555555556,-0.5049504950495051,0.0,0.0,0.0,0.4814851851851926,0.3947368421052502,0.2400000000000091,0.3541666666666656,0.30971313325759425,0.24999652778742368,0.3157894736842105,0.1111111111111111,0.20952380952380897,0.0,0.0,0.0,0.3703689986333356,0.2867124107551885,0.22580572320734102,-0.29999999999999716,-0.274510951832994,-0.290322580645161,-0.48717948717948717,-0.7,-0.5800000000000002,0.0,0.0,0.0,0.0,0.16666770833333366,0.28000200000000175,-0.2631578947368421,-0.15,-0.19230769230769232,0.4916666666666636,0.6093708801350002,-0.25,1.0275998408684783,0.36363636363636187,0.4181818276859471,0.545454132231028,-0.24404639743809733,0.3488372093023258,0.3432806328797933,0.30232551108708966,-0.816496580927726,-0.6,-0.6632653061224492,-0.7,-0.3907751913902863,-0.2666666666666657,-0.3199999573333396,-0.37499999999999833,0.277535678600531,0.40476180839004544,0.40375582655557507,0.4186048837209306,0.4595464328589125,0.29166624999999946,0.2833333819444227,0.30769230769230915,0.6744536866601967,0.35714277210886375,0.3812121972065256,0.3720929367225722,0.0,-0.5833333333333334,-0.6666666666666666,0.3037632758303149,0.06220095693779904,2.5714285714285716,0.0,0.2857142857142857,0.09387279871925487,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.6666666666666666,0.0,2.107791535859372,0.1874998828125734,0.8333472224537198,0.6600046400185166,0.39999999999997726,-1.0,-1.375,-1.2250287026406428,-0.29411764705882304,-0.28358228224541976,-0.303030303030302,-0.06060909090909683,-0.09174253570108591,-0.12121515151515379,0.75,0.8888888888888888,0.8712871287128708,-1.0,-1.0,-1.0,-0.6666666666666632,-0.6513151315789186,-0.4399999999999977,-0.7083312500000031,-0.3942861851426478,0.11110802469993217,0.631578947368421,1.3888888888888888,1.209523809523809,-1.0,-1.0,-1.0,-0.22221769549001175,-0.11013895866100341,-0.03225796045819943,-1.3250000000000028,-1.2422991510354606,-1.2258064516128888,0.10256410256410256,0.0,0.05333333333333314,1.0,1.0,1.0,0.749999479165583,0.708333333333337,0.6,-1.368421052631579,-1.35,-1.3461538461538463,-0.5083333333333364,-0.1044138585666848,-0.5,-0.3461954558037517,0.8181818181818158,0.7454545623966929,0.6363633057848237,-0.13145796788339034,2.093023255813955,2.108055566972238,2.0697669605193103,0.0,0.0,0.030612244897958902,0.0,-0.39077909914220016,0.6000006666666687,0.5600001919999755,0.43749999999999917,1.6226820762548804,2.1428566326531824,2.1314554317926353,2.209302325581395,0.04712497289461245,0.8749995833333325,0.8055552199075477,0.6923076923076936,0.013687534730301145,2.2380947052155467,2.1945040309473556,2.1627901946999533,2.717668712845031,0.08333333333333333,0.25,-0.9029406347842106,-0.05263157894736842,-0.42857142857142855,1.0,-0.3333333333333333,0.35555232135060405,-0.3181818181818182,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,0.3333333333333333,0.0,1.3625064546101022,-0.18749988281257118,1.6666944449074397,2.040008160032583,2.200019999999995,-0.375,-0.5,-0.4293915040183698,0.8823529411764691,0.9134321964805198,0.909090909090906,0.757575757575755,0.7370038951082193,0.6969666666666582,0.08333333333333333,0.0,0.03960396039603946,0.0,0.0,0.0,0.592592592592593,0.5065789473684261,0.4,0.43750208333333435,0.4297134852574572,0.3888850308749152,-0.2631578947368421,-0.4444444444444444,-0.35238095238095263,0.0,0.0,0.0,0.6666641975400083,0.5874104601731113,0.548385327789262,-0.6499974999999978,-0.49299747114562364,-0.38709354838708926,-1.0769230769230769,-1.7,-1.2866666666666668,0.0,0.0,0.0,-0.12500234375488284,-0.16666666666666372,-0.23999999999999772,-0.2631578947368421,-0.3,-0.2692307692307692,0.4916666666666636,-0.21375837156568325,0.5,0.8931136164817804,1.818181818181816,1.8181818595041284,1.909091735537944,0.5591622952802886,1.209302325581396,1.2560952765605085,1.2325578528935215,0.18350341907227394,-0.5,-0.5,-0.5,-0.18463227075748848,2.2000000000000006,2.1999999733333397,1.9999999999999978,7.435529430001571,1.4047615702948646,1.4976526172055835,1.9069767441860461,0.5062552077389348,2.54166625,2.5416658159725736,2.3846161538461543,0.12598358461659068,1.3095234977325005,1.3038394049590076,1.2790694699838436,8.15021975687127,-0.8333333333333334,-0.08333333333333333,-0.24679231383142017,-0.023923444976076555,-0.42857142857142855,-0.5,-0.09523809523809523,0.09168971037694654,-0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,0.0,-0.334922520102722,-0.8124994921878144,-0.8333472224537198,-1.1400045600182718,-1.0,1.0,0.75,0.8966704936854188,-0.17647058823529216,-0.20298529739354584,-0.24242424242424504,0.09090606060605416,0.07645354019985677,0.03029999999999721,0.75,0.8888888888888888,0.801980198019802,-1.0,-1.0,-1.0,-0.6296259259259231,-0.7368414473684014,-0.8,-0.7916666666666718,-0.9102863787425687,-0.8611114969125084,1.0526315789473684,1.2777777777777777,1.2761904761904759,-1.0,-1.0,-1.0,-0.22221769549001175,-0.3286700260427853,-0.3548375650401204,0.32500000000000284,0.3123251398601033,0.290322580645161,0.10256410256410256,0.0,0.05333333333333314,1.0,1.0,1.0,-0.41666753472403245,-0.37499930555554917,-0.36000000000000226,0.5789473684210527,0.55,0.5854700854700857,-0.5083333333333364,-0.26103464641670804,-0.25,0.36334084208756035,-1.0909081818181787,-1.086363433780985,-1.0909109917372686,0.6878691893690126,-0.41860441860465136,-0.405695434900294,-0.39534874526773417,0.23759597246173372,-0.2,-0.20408163265306128,-0.2,0.3907734546168845,-0.13333333333333286,-0.09333305422225914,-0.06249999999999861,0.13475122516686636,-0.33333301587309083,-0.3145540831845597,-0.30232558139534893,-0.07589757756460046,-0.3750004166666682,-0.374999843750064,-0.4615384615384596,-0.429159367308371,-0.2619046995464996,-0.26895343191770754,-0.3023252785290048,-0.0736196190231727,-0.5833333333333334,-0.6666666666666666,1.346921235189392,5.660287081339713,0.35714285714285715,-0.5,0.2857142857142857,0.2360646194149323,0.13636363636363635,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.3333333333333333,1.0,-0.159326948438882,-1.187499257812961,0.16666944449078186,0.20000080000318662,0.39999999999997726,0.5,0.5,0.47990815154994204,0.5000000000000042,0.5343287558474722,0.5757575757575669,0.09090606060605416,0.11315018750770278,0.09090606060605416,-0.5833333333333334,-0.5555555555555556,-0.6237623762376238,0.0,0.0,0.0,-0.407407407407407,-0.5855269736841956,-0.7599999999999909,-0.04166666666667037,-0.0982863035426155,-0.16666898147505088,0.5263157894736842,0.16666666666666666,0.37142857142857144,0.0,0.0,0.0,-1.0370331961733439,-1.090906039420726,-1.0967674297824863,-1.3250000000000028,-1.4061648808570009,-1.5806451612903127,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.5000031250065143,-0.5416666666666674,-0.6,0.42105263157894735,0.4,0.4358974358974359,0.4916666666666636,0.023203079681481744,-0.5,-0.44655680824088984,-1.2727272727272698,-1.3090909388429737,-1.4545476859524482,-0.688048132754571,-0.16279069767441856,-0.19036487056273435,-0.23255808545160794,0.18350341907227394,-0.3,-0.31632653061224514,-0.3,-0.4624869657651035,0.2666673333333354,0.20000050666659888,0.12499999999999944,-0.5679580378271606,-0.11904759070295459,-0.1314553848442753,-0.16279046511627865,-0.5154900576764511,-0.29166708333333363,-0.3999998333334026,-0.4615384615384596,0.08571037671395151,-0.21428542517013627,-0.1800818748037444,-0.20930227690644765,0.0,-0.5833333333333334,-0.6666666666666666,0.8646325741297817,-0.215311004784689,-0.42857142857142855,0.0,833.0,-0.8514044535002182,795.1363636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.6666666666666666,0.0,0.046257029490824594,-0.5624996484377179,-0.1666694444907345,-0.040002160008655044,0.0,0.25,0.25,0.20206659012629127,0.44117647058823456,0.5074627957228303,0.5454545454545384,-0.12121515151515379,-0.09480064061181857,-0.0909121212121253,0.0,0.3333333333333333,0.13861386138613846,0.0,0.0,0.0,0.037037037037035085,-0.11184144736839585,-0.2799999999999955,0.22916875000000028,0.14971399725725845,0.027774922847434092,1.3157894736842106,1.0,1.2285714285714286,0.0,0.0,0.0,-0.1111106995900049,-0.16783290869832568,-0.22580572320735018,-0.9500000000000028,-0.8459401635183825,-0.9032258064516008,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.5000031250065143,-0.5312499999999983,-0.5600000000000023,0.5789473684210527,0.55,0.5897435897435898,0.4916666666666636,-0.7250962400464087,-0.5,-0.39384792696079474,-0.09090909090909208,-0.13181818481404892,-0.27272842975312034,-0.010314600200277857,0.06976744186046532,0.07411736601839981,0.046511849648407114,0.09637434824755085,1.8,1.8112244897959189,1.8,2.090045895687271,0.2666673333333354,0.6666667111111049,0.6249999999999994,-0.35092886131822604,0.023809756235772906,0.023474109634327306,0.0,-0.41199684463179004,-0.12500041666666747,-0.19444380787063756,-0.3076915384615364,0.5006626847496979,0.07142855442177293,0.06626383055506468,0.06976742563548172,-0.844948974278318,3.0833333333333335,2.9166666666666665,0.8295168518632202,2.6937799043062203,3.0,0.5,2.4761904761904763,-0.40925629457138696,2.409090909090909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
