Variable 03,Variable 04,Variable 05,Variable 06,Variable 07,Variable 08,Variable 09,Variable 10,Variable 11,Variable 12,Variable 13,Variable 14,Variable 15,Variable 16,Variable 17,Variable 18,Variable 19,Variable 20,Variable 21,Variable 22,Variable 23,Variable 24,Variable 25,Variable 26,Variable 27,Variable 28,Variable 29,Variable 30,Variable 31,Variable 32,Variable 33,Variable 34,Variable 35,Variable 36,Variable 37,Variable 38,Variable 39,Variable 40,Variable 41,Variable 42,Variable 43,Variable 44,Variable 45,Variable 46,Variable 47,Variable 48,Variable 49,Variable 50,Variable 51,Variable 52,Variable 53,Variable 54,Variable 55,Variable 56,Variable 57,Variable 58,Variable 59,Variable 60,Variable 61,Variable 62,Variable 63,Variable 64,Variable 65,Variable 66,Variable 67,Variable 68,Variable 69,Variable 70,Variable 71,Variable 72,Variable 73,Variable 74,Variable 75,Variable 76,Variable 77,Variable 78,Variable 79,Variable 80,Variable 81,Variable 82,Variable 83,Variable 84,Variable 85,Variable 86,Variable 87,Variable 88,Variable 89,Variable 90,Variable 93,Variable 94,Variable 95,Variable 97,Variable 98,Variable 99,Variable 100,Variable 01_DERECHA,Variable 01_IZQUIERDA,Variable 91_A,Variable 91_B,Variable 91_FDS,Variable 91_N,Variable 92_A,Variable 92_B,Variable 92_FDS,Variable 92_N,Variable 96_AM,Variable 96_AO,Variable 96_AR,Variable 96_AZ,Variable 96_BO,Variable 96_BR,Variable 96_CA,Variable 96_CI,Variable 96_GB,Variable 96_HU,Variable 96_PR,Variable 96_RE,Variable 96_VD,Variable 96_VE,Variable 96_VR,Variable 101_AM,Variable 101_AR,Variable 101_AZ,Variable 101_BR,Variable 101_CA,Variable 101_GB,Variable 101_PR,Variable 101_VB,Variable 101_VD,Variable 101_VE,Variable 101_VR,Variable de Salida
0.0,1.0,-1.0,0.0,-0.4493968062893051,-0.3124998046876216,-0.1666694444907345,-0.30000320001280334,-0.4000000000000341,0.875,0.625,0.7324913892078064,-0.14705882352941152,-0.05970087324594058,0.03030606060605974,-0.8181848484848518,-0.7553516071411618,-0.5757606060606067,-1.6666666666666667,-1.8888888888888888,-1.8514851485148516,0.0,0.0,0.0,-0.29629629629629123,-0.3947368421052502,-0.47999999999999543,-0.1250000000000052,-0.19828586354278852,-0.277777006174983,0.42105263157894735,0.3888888888888889,0.43809523809523754,0.0,0.0,0.0,-0.3703689986333356,-0.1958034867243605,0.03226118625423711,-2.825000000000003,-2.99160083092529,-3.1935483870967527,-1.1794871794871795,-0.85,-1.04,0.0,0.0,0.0,0.6250013020860486,0.5833354166666718,0.48000200000000176,0.631578947368421,0.55,0.6025641025641025,0.4916666666666636,0.19780625428465595,-0.75,-0.44655680824088984,-1.9090909090909078,-2.0000000454545406,-2.0909119008290085,-0.3288400403126633,-0.46511627906976777,-0.485274155048097,-0.5116275554354525,0.7110286507242207,0.1,0.13265306122448955,0.2,0.6979006143647585,-0.7999999999999995,-0.6399999146666792,-0.6249999999999994,1.1184704086853445,-0.5714284353741816,-0.4835681326456429,-0.4651162790697674,0.32171755599628316,-0.3750004166666682,-0.4374998177084075,-0.3846153846153844,0.5879140042275187,-0.47619036281181837,-0.4560515299807712,-0.4418603623580556,-0.0736196190231727,-0.25,-0.3333333333333333,-0.993308367610044,-0.24401913875598086,-0.42857142857142855,-0.5,0.8095238095238095,-0.8514044535002182,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3333333333333333,0.5,-0.3912928444710776,-0.49999968750019275,-0.4999916665277491,-0.67999871999489,-0.799980000000005,0.875,0.75,0.8208955223880594,0.7941176470588273,0.8179104410781908,0.8787878787878689,0.8787848484848462,0.8409791562627349,0.8484818181818091,0.25,0.4444444444444444,0.3564356435643562,0.0,0.0,0.0,0.7407407407407438,0.670112124060128,0.5600000000000023,0.6250000000000022,0.6342851177145105,0.6388843364323936,0.05263157894736842,-0.1111111111111111,-0.009523809523809795,0.0,0.0,0.0,0.1111106995900049,0.03846041891007759,0.0,0.25,0.2352935409451468,0.22580645161290708,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.8333350694480649,-0.8333328125000042,-0.8399999999999977,1.263157894736842,1.2,1.2435897435897436,0.9916666666666636,-0.9541951259775974,0.0,0.2598853394629525,-0.6363627272727249,-0.6545450148760215,-0.7272742975220923,0.3244807332224716,-0.3255811627906973,-0.31792480058589884,-0.3255813196322516,-0.816496580927726,-0.1,-0.15306122448979595,-0.2,6.8427414240959115,-2.133333333333333,-1.6666661777778435,-0.562499374999998,-0.12294224734719462,-0.42857108843545505,-0.41784047543477454,-0.4186046511627908,0.15550693572402513,-0.45833291666666565,-0.45833293402794467,-0.4615384615384596,-0.3148674980856368,-0.38095229024945415,-0.3741959622535783,-0.4186043212548088,-0.0736196190231727,-0.3333333333333333,-0.4166666666666667,1.3167168027503229,5.37799043062201,0.0,-0.5,-0.42857142857142855,-0.24159510988211322,-0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.3333333333333333,0.5,0.45645758340571674,0.6874995703127684,-4.666727778796348,-3.0018289164066543,-0.799980000000005,0.0,1.375,0.6303099885189436,0.8529411764705885,0.9014924451690182,0.9393969696969657,0.6363606060606012,0.6797338748143622,0.6363606060606012,-0.08333333333333333,-0.1111111111111111,-0.11791179117911794,0.0,0.0,0.0,0.592592592592593,0.7152260338345747,0.8,0.5833333333333318,0.6719993883430978,0.7777728395198852,-0.15789473684210525,0.2777777777777778,0.07210884353741481,0.0,0.0,0.0,-0.22221769549001175,-0.27972011589838175,-0.3548375650401204,0.0,-0.056023312070932536,-0.161290322580644,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.20833376736201623,-0.22916562500000226,-0.28000000000000114,-0.21052631578947367,-0.25,-0.21794871794871795,2.5,1.1405615877105453,1.5041666666666664,1.2407240323379027,-0.36363636363636187,-0.3060606130165309,-0.18181925619932462,0.6375674735048353,0.44186046511627985,0.5071191034556595,0.4883719794483762,-0.07114058842779601,-0.2,-0.17006802721088488,-0.2,-0.06809575864724332,-0.13333333333333286,-0.14666651377779832,-0.18750000000000028,-0.6434563098120103,0.47619036281181837,0.44600935065793584,0.4186048837209306,-0.4355622889729171,0.20833291666666784,0.11666661805557613,0.0,-0.17489293143649282,0.4523808446712279,0.4560515065935155,0.41860455381289363,-0.844948974278318,-0.4166666666666667,-0.5833333333333334,0.2637362637362635,-0.09569377990430622,1.7857142857142858,0.5,1.6666666666666667,0.12079755494105655,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.3333333333333333,0.0,-0.3666308563856556,-0.8749994531253396,0.0,0.41636657455728115,0.20001999999999498,0.875,0.875,0.779563719862227,0.8235323529411793,0.8328364056580481,0.8484848484848404,0.7878757575757521,0.7461775982194454,0.6969666666666582,-0.25,-0.4444444444444444,-0.36633663366336655,0.0,0.0,0.0,0.6296296296296386,0.5122185150376037,0.32000000000000456,0.5416687500000014,0.4937154596566713,0.4166655092624746,0.3157894736842105,0.0,0.15374149659863942,0.0,0.0,0.0,0.33333580245999167,0.19580366154922388,0.09677388137457078,0.04999999999999716,-0.016807581857233075,-0.129032258064517,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.4583363715341135,-0.46874843749999967,-0.5199979999999982,0.631578947368421,0.55,0.6025641025641025,1.4916666666666636,0.9280614769410964,0.5,0.10541776257017436,1.0909090909090888,1.0727274789256203,1.0,-0.24404238141069784,-0.46511627906976777,-0.47591190724355664,-0.5116275554354525,1.265169418538407,-1.2,-1.112244897959184,-1.0,0.14867817516669846,0.6000006666666687,0.6400000479999939,0.5625000000000008,0.4654846047301818,-0.40476180839004544,-0.35211277127554713,-0.34883720930232553,-0.10975283003567403,1.7083329166666663,1.6874992968752895,1.4615384615384623,-0.4291619100013345,-0.40476180839004544,-0.40927702008203926,-0.4418603623580556,-0.0736196190231727,-1.3333333333333333,-1.4166666666666667,0.4633801952237702,-0.23444976076555024,-0.35714285714285715,-0.5,909.0952380952381,-0.8514044535002182,867.8181818181819,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6666666666666666,-0.5,-0.43389089183079155,-0.3124998046876216,-1.166686111435189,-1.45637182548729,-1.6000000000000227,2.5,2.5,2.5361653272101017,0.8823529411764691,0.8852096832663799,0.8787878787878689,0.7878757575757521,0.7937177851236014,0.757575757575755,0.0,-0.1111111111111111,-0.06390639063906452,0.0,0.0,0.0,0.8518555555555646,0.7095891917293177,0.5200000000000046,0.6250000000000022,0.61371369737167,0.6111066358148969,0.0,-0.3333333333333333,-0.16462585034013597,0.0,0.0,0.0,0.5555534979500034,0.3985996179552545,0.2903216441237215,0.45000000000000284,0.431372192013668,0.38709677419355104,-0.3333333333333333,0.0,-0.3533333333333336,0.0,0.0,0.0,-0.6666701388961297,-0.6874989583333349,-0.7199979999999983,1.2105263157894737,1.15,1.1794871794871795,2.4916666666666636,0.8198618792557345,1.25,1.1774851216143427,-0.909090909090908,-0.8909091111570233,-0.7272742975220923,-0.13145796788339034,-0.441860465116279,-0.4431442037661823,-0.4651161709032159,0.18350341907227394,0.3,0.29591836734693944,0.3,-0.3907751913902863,-0.6666666666666666,-0.7066665724444567,-0.7499999999999989,0.2082906423338807,-0.42857108843545505,-0.40375592045229475,-0.39534860465116234,0.2534975842868147,-0.3750004166666682,-0.41666649305562736,-0.3846153846153844,0.08571454617811428,-0.40476180839004544,-0.3812122205937808,-0.39534874526773417,-0.844948974278318,0.16666666666666666,0.0,-0.017189514396218384,1.2344497607655502,-0.42857142857142855,0.0,-0.09523809523809523,-0.013826226167952304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.66,-0.5,-0.05915637050718513,-0.4374997265626698,0.16666944449078186,0.36000944003775,0.20001999999999498,-0.5,-0.625,-0.6567164179104479,-0.5882352941176461,-0.4238804388505848,-0.24242424242424504,-1.8787909090909087,-1.8073396964341506,-1.666666666666661,-2.0,-2.2222222222222223,-2.168316831683168,-1.0,-1.0,-1.0,-0.6666666666666632,-0.6118421052631422,-0.559999999999991,-0.8333333333333363,-0.974285953142742,-1.1666662037049962,-2.526315789473684,-2.2777777777777777,-2.5523809523809526,-1.0,-1.0,-1.0,0.2592582990433307,0.23950987502558027,0.1935509885451976,-0.04999999999999716,0.011203654009704214,0.032258064516126964,-0.6153846153846154,-0.8,-0.7050000000000002,1.0,1.0,1.0,0.41666753472403245,0.3888902777777832,0.31999999999999884,0.15789473684210525,0.15,0.15811965811965786,-0.5083333333333364,-0.5220692928334161,0.9958333333333336,0.40881163419066247,-0.27272727272727304,-0.27272709710743503,-0.27272842975312034,-0.6073186625992327,-0.04651162790697661,-0.06865625764677312,-0.11627904272580397,-0.816496580927726,-0.7,-0.7653061224489798,-0.8,0.6979013024865016,0.3333333333333333,0.49333353422219556,0.43749999999999917,1.3720962554289802,-0.02380951814059041,-0.018779414468033464,0.06976767441860504,-0.4355622889729171,-0.20833374999999907,-0.2999998750000512,-0.3846153846153844,0.5229655371558706,-0.11904759070295459,-0.05846814906704219,-0.06976719307739686,-0.1550510257216822,-0.6666666666666666,-0.75,0.7357112161581443,0.6507177033492823,0.0,0.0,0.6666666666666666,2.5808470382768154,0.5454545454545454,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-1.0,0.5,-0.07359468857195092,-0.18749988281257118,-0.1666694444907345,-0.020002080008353434,0.20001999999999498,0.125,0.125,0.13892078071182515,0.6470588235294157,0.7164185386497942,0.7878818181818147,0.21211818181817668,0.18960281027608863,0.24242121212120515,-0.5833333333333334,-0.6666666666666666,-0.6633663366336635,0.0,0.0,0.0,0.18518518518518595,0.03289464285713934,-0.11999599999999191,0.24999999999999853,0.2571417257147374,0.3055519290224171,-0.42105263157894735,-0.2777777777777778,-0.2544217687074836,0.0,0.0,0.0,-1.1481401920733507,-1.0629352865698378,-0.9677388137457629,-2.325000000000003,-2.327733840598131,-2.4516129032257865,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.20833376736201623,-0.031249479166663357,0.11999999999999886,-0.05263157894736842,0.15,0.07692307692307693,0.9916666666666636,-1.4422164214523068,-0.75,-0.3461954558037517,0.0,-0.07272727438016681,-0.18181925619932462,-0.6073186625992327,-0.04651162790697661,-0.06397515715000547,-0.11627904272580397,-0.816496580927726,0.8,0.7653061224489798,0.7,-0.3907751913902863,0.7333333333333343,0.6933332408889012,0.5625000000000008,1.104978854807754,-0.142857108843545,-0.05633810255902091,-0.0465113953488368,0.1957855163433849,-0.20833374999999907,-0.13333327777780088,-0.2307692307692312,-0.41660352619844115,-0.047619036281181665,-0.053790744851678736,-0.09302323418064368,-0.844948974278318,0.75,0.5833333333333334,-0.3278285959850208,1.5933014354066986,-0.35714285714285715,-0.5,0.19047619047619047,-0.455828845873963,0.13636363636363635,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-1.0,-0.3333333333333333,0.0,1.620870430113814,0.3749997656251468,0.8333472224537198,1.0599982399929098,1.0,-0.375,-0.5,-0.4672789896670495,0.6764735294117679,0.7164185386497942,0.7878818181818147,0.6969666666666582,0.7247714754652801,0.757575757575755,0.0,0.4444444444444444,0.3663366336633662,0.0,0.0,0.0,0.7037037037037088,0.6184210526315683,0.4800040000000081,0.6250000000000022,0.6097150132568525,0.555554012349966,-0.21052631578947367,-0.4444444444444444,-0.34285714285714286,0.0,0.0,0.0,0.4074058984966671,0.30769139322384037,0.2903216441237215,0.17499999999999716,0.22969185399648162,0.290322580645161,-0.5897435897435898,-0.9,-0.6466666666666668,0.0,0.0,0.0,-0.33333611111689904,-0.36458333333333465,-0.4,-0.21052631578947367,-0.25,-0.21794871794871795,0.4916666666666636,0.2726361862574489,-0.5,1.1774846400845118,0.454545454545454,0.65454565123967,0.6363633057848237,0.6183117490474049,1.7209302325581413,1.7616540365894147,1.7441856408870595,1.0092452774228278,0.6,0.6632653061224492,0.7,-0.14341716741748,0.40000000000000097,0.4133332782222306,0.3124999999999997,1.3600652792359627,1.428571088435455,1.5023474532169567,1.511627906976744,-0.22182829704111554,0.7916670833333351,0.749999895833377,0.6153846153846156,1.7711897536174273,1.5952377154195914,1.631260974250129,1.6976740237967374,3.0116978019974088,0.9166666666666666,1.25,-0.2325495733316964,0.1291866028708134,0.5,0.0,-0.38095238095238093,0.18017755785184097,-0.4090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.3333333333333333,0.0,-0.09907606847457612,-0.6874989453131561,1.5000250004167053,1.7400069600277748,1.3999999999999773,0.25,0.0,0.07577497129735905,0.7352941176470575,0.75522330028981,0.757575757575755,0.5151484848484786,0.5045882277028194,0.454545454545453,0.16666666666666666,0.2222222222222222,0.16831683168316822,0.0,0.0,0.0,0.6296296296296386,0.5404134398496119,0.36000000000000226,0.4583333333333326,0.4251416585147587,0.3611073302574106,0.0,-0.2777777777777778,-0.172789115646259,0.0,0.0,0.0,0.4074058984966671,0.27447397168239607,0.1612898022909605,0.3500025000000022,0.3263321583553618,0.290322580645161,0.10256410256410256,0.0,0.05333333333333314,0.0,0.0,0.0,-0.08333559028248196,-0.12499999999999926,-0.2,1.1578947368421053,1.05,1.1153846153846154,0.9916666666666636,0.8514836672788411,0.25,1.1774851216143427,-1.363636363636362,-1.3454545760330554,-1.1818201652910643,0.5988300046154287,-0.3488372093023258,-0.3401600396482967,-0.3488371281774119,0.18350341907227394,0.3,0.3163265306122444,0.3,-0.27705925754524385,0.13333333333333522,0.12000011733331915,0.06250062500000148,3.6020239650751806,-0.09523783446718168,-0.046948336639553764,0.16279069767441842,0.3862416095231104,-0.20833374999999907,-0.16666643055565414,-0.15384615384615322,0.9514347979625064,-0.2857142176870908,-0.2175015294972394,-0.20930227690644765,1.6898979485566357,0.16666666666666666,0.25,-0.6288906624102157,-0.22488038277511962,-0.14285714285714285,-0.5,-0.42857142857142855,-0.11672245670208124,-0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.0,1.5,3.0,0.5,0.2377843131417347,-0.4374997265626698,2.6667111118519413,2.7400209600837964,2.200019999999995,-0.25,-0.5,-0.39150401836969,0.11764705882353088,0.3194028658944491,0.454545454545453,0.21211818181817668,0.36391448437751606,0.36363333333332765,-2.25,-1.8888888888888888,-2.267326732673267,-1.0,-1.0,-1.0,1.4074111111111225,1.6381585526315368,1.680004000000008,0.3125000000000011,0.3417135204574428,0.3055519290224171,-2.736842105263158,-2.5555555555555554,-2.914285714285714,-1.0,-1.0,-1.0,3.55554238688002,3.4038388565895183,3.12902216444463,-1.625,-1.1092457806675324,-0.451612903225805,-2.4615384615384617,-5.0,-3.2800000000000002,1.0,1.0,1.0,2.5000052083441946,2.541667361111134,2.4399999999999977,1.1578947368421053,1.2,1.200854700854701,-0.5083333333333364,-1.6836734693877613,1.5,-0.05768232639741944,-0.5454545454545461,-0.5454545578512398,-0.6363651239682966,1.2667629334253119,0.06976744186046532,0.11858776222393679,0.13953485127096427,0.18350341907227394,0.4,0.41836734693877503,0.4,-0.7815503827805726,0.46666666666666856,0.38666661511111955,0.2500000000000011,0.6140491158827124,0.35714277210886375,0.3591548374991674,0.34883720930232553,1.3781173901328525,-0.04166624999999871,4.166664920036456e-07,0.0,2.585550046014221,0.14285734693872748,0.19879172553774713,0.23255808545160794,0.24587546098000373,0.08333333333333333,0.0,0.101909263920437,-0.10047846889952153,1.7142857142857142,-0.5,-0.19047619047619047,0.030563236792315547,-0.3181818181818182,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
